"0.06862609921139318","-0.0774735192088573","0.12791188847975674"
"0.07069436802981192","-0.08284922070519392","0.13217540920435025"
"0.07255549370160164","-0.0855257186993635","0.13642792042217225"
"0.07272579026369308","-0.08577321621508534","0.13682052420367993"
"0.07439073864078925","-0.08820369460914035","0.14066859865757494"
"0.07619972025074297","-0.09088272767621446","0.14489707015759137"
"0.07798205523675111","-0.09356238850168923","0.14911296747787472"
"0.0797373705225006","-0.0962422450150709","0.15331591909970163"
"0.0814652977663986","-0.09892185713118702","0.15750555477669118"
"0.08316547831572978","-0.10160077185880019","0.16168150593063343"
"0.0848375683411863","-0.10427853835990565","0.16584340439344825"
"0.08648122367269176","-0.10695469303460885","0.16999088355659758"
"0.08809611484717679","-0.10962876460711238","0.1741235779503856"
"0.08968192774602368","-0.11230028470504927","0.17824111726895062"
"0.09123834682795982","-0.11496877628627117","0.18234314215338146"
"0.09276508236445567","-0.11763376087708456","0.1864292836541199"
"0.09426184311763691","-0.12029475137665102","0.19049918357432918"
"0.09572835308449079","-0.12295125879026503","0.19455247891046334"
"0.0971643559120171","-0.12560279168860716","0.1985888067192439"
"0.09856959862210886","-0.12824885497067412","0.20260781398256753"
"0.0987019515321946","-0.1285020362542485","0.20299199360010553"
"0.0999438434100598","-0.1308889516982663","0.2066091424502335"
"0.10128686643186453","-0.13352258682324047","0.2105924380069927"
"0.10141141217829505","-0.13377092658172363","0.21096772354287316"
"0.10259846332407543","-0.13614926280836656","0.21455734597931453"
"0.10387843350754133","-0.13876847894529354","0.21850351596767964"
"0.10512660011570574","-0.14137973130240686","0.22243060171526166"
"0.10634279086568771","-0.14398252828329738","0.22633825428632792"
"0.10752685690224198","-0.14657636496800386","0.23022612955584892"
"0.10867866242407619","-0.14916074721386546","0.2340938903516235"
"0.10979808153897622","-0.1517351787832398","0.237941192779397"
"0.1108850111900173","-0.15429916903784713","0.24176770001577608"
"0.11098912098702357","-0.1545500809654803","0.24214200481981907"
